fic;date;country;currency;mportret;mportretx
CHE;2006-01-31;SWITZERLAND;CHF;0.03439750542828501;0.03438072834349493
CHE;2006-02-28;SWITZERLAND;CHF;0.02169930179234547;0.02163483849977776
CHE;2006-03-31;SWITZERLAND;CHF;0.02703057435658085;0.02304047395228803
CHE;2006-04-28;SWITZERLAND;CHF;0.01799906746911684;0.0091968569027423
CHE;2006-05-31;SWITZERLAND;CHF;-0.05556877410771688;-0.05943105146747085
CHE;2006-06-30;SWITZERLAND;CHF;-0.003213569873800948;-0.004374465587754672
CHE;2006-07-31;SWITZERLAND;CHF;0.02961459092955532;0.02776490831492229
CHE;2006-08-31;SWITZERLAND;CHF;0.02935941060837988;0.02885944516564742
CHE;2006-09-29;SWITZERLAND;CHF;0.0428711345238304;0.041938946513701
CHE;2006-10-31;SWITZERLAND;CHF;0.02312096013592724;0.02312096013592724
CHE;2006-11-30;SWITZERLAND;CHF;-0.003701534726373024;-0.003701534726373024
CHE;2006-12-29;SWITZERLAND;CHF;0.0467568258060973;0.0467568258060973
CHE;2007-01-31;SWITZERLAND;CHF;0.04172539832566891;0.0416287116967633
CHE;2007-02-28;SWITZERLAND;CHF;-0.03336364855398988;-0.03336364855399043
CHE;2007-03-30;SWITZERLAND;CHF;0.03313868859142222;0.02928548314179857
CHE;2007-04-30;SWITZERLAND;CHF;0.05970205307018639;0.04866182092917137
CHE;2007-05-31;SWITZERLAND;CHF;0.01256352946385131;0.0080070013462894
CHE;2007-06-29;SWITZERLAND;CHF;-0.02268377211638883;-0.02296082212775918
CHE;2007-07-31;SWITZERLAND;CHF;-0.03467914555011231;-0.03549585000720945
CHE;2007-08-31;SWITZERLAND;CHF;-0.00650230775227556;-0.006946503350389821
CHE;2007-09-28;SWITZERLAND;CHF;0.00466002495315232;0.003794313599040144
CHE;2007-10-31;SWITZERLAND;CHF;0.02139756920127134;0.02137822564824066
CHE;2007-11-30;SWITZERLAND;CHF;-0.03890276283763072;-0.03890276283763072
CHE;2007-12-28;SWITZERLAND;CHF;-0.02454841657713758;-0.02454841657713791
CHE;2008-01-31;SWITZERLAND;CHF;-0.1079018594332506;-0.1079838645833177
CHE;2008-02-29;SWITZERLAND;CHF;-0.0124256409812239;-0.01641080585100274
CHE;2008-03-31;SWITZERLAND;CHF;-0.035577931963924;-0.03697605169159257
CHE;2008-04-30;SWITZERLAND;CHF;0.06851847208921735;0.05670734926071419
CHE;2008-05-30;SWITZERLAND;CHF;0.01164000069891391;0.00613768152444516
CHE;2008-06-30;SWITZERLAND;CHF;-0.0885614587741248;-0.08909195747611687
CHE;2008-07-31;SWITZERLAND;CHF;0.0110030860082293;0.00834309594844651
CHE;2008-08-29;SWITZERLAND;CHF;0.02360564687559719;0.02331137869153421
CHE;2008-09-30;SWITZERLAND;CHF;-0.08827069944524979;-0.08888192478713508
CHE;2008-10-31;SWITZERLAND;CHF;-0.1111429515766185;-0.1225285205421771
CHE;2008-11-28;SWITZERLAND;CHF;-0.054547827390103;-0.05454782739010322
CHE;2008-12-30;SWITZERLAND;CHF;-0.04013595709084827;-0.04051364533713298
CHE;2009-01-30;SWITZERLAND;CHF;-0.04643855054900237;-0.04643855054900248
CHE;2009-02-27;SWITZERLAND;CHF;-0.09422320823708186;-0.1015334982341772
CHE;2009-03-31;SWITZERLAND;CHF;0.0227252695069895;0.0203359163952801
CHE;2009-04-30;SWITZERLAND;CHF;0.1163538750788748;0.1012112709980351
CHE;2009-05-29;SWITZERLAND;CHF;0.03241071544761076;0.02931307329351762
CHE;2009-06-30;SWITZERLAND;CHF;0.008284505115127017;0.007800921700178431
CHE;2009-07-31;SWITZERLAND;CHF;0.08442782393779602;0.08227367578614553
CHE;2009-08-31;SWITZERLAND;CHF;0.04920076931408635;0.04905263344251098
CHE;2009-09-30;SWITZERLAND;CHF;0.02817495164115735;0.02798624176605458
CHE;2009-10-30;SWITZERLAND;CHF;-0.00991600831356565;-0.01907230712034291
CHE;2009-11-30;SWITZERLAND;CHF;-0.001930901983954403;-0.001930901983953737
CHE;2009-12-30;SWITZERLAND;CHF;0.03944159399896918;0.03939234151110793
CHE;2010-01-29;SWITZERLAND;CHF;-0.01070683112339543;-0.01075986289020614
CHE;2010-02-26;SWITZERLAND;CHF;0.03361494192838399;0.03348069609255977
CHE;2010-03-31;SWITZERLAND;CHF;0.04706909341211074;0.03880371740054822
CHE;2010-04-30;SWITZERLAND;CHF;-0.01907073012329707;-0.03097071951888919
CHE;2010-05-31;SWITZERLAND;CHF;-0.03886380613462603;-0.04374967964986054
CHE;2010-06-30;SWITZERLAND;CHF;-0.02052215114030187;-0.02081809263185941
CHE;2010-07-30;SWITZERLAND;CHF;0.02793380568634807;0.02617481634869767
CHE;2010-08-31;SWITZERLAND;CHF;-0.0079542132924455;-0.008257890840873139
CHE;2010-09-30;SWITZERLAND;CHF;0.02954617158197137;0.02933691665747595
CHE;2010-10-29;SWITZERLAND;CHF;0.02293608031921135;0.02290851728543553
CHE;2010-11-30;SWITZERLAND;CHF;-0.01673028423092926;-0.01673028423092926
CHE;2010-12-30;SWITZERLAND;CHF;0.02716272613254089;0.02716272613254134
CHE;2011-01-31;SWITZERLAND;CHF;0.0007421154916422701;0.0006534234899373548
CHE;2011-02-28;SWITZERLAND;CHF;0.02677813550618113;0.02053843167530078
CHE;2011-03-31;SWITZERLAND;CHF;-0.02261233447304378;-0.02481828137977238
CHE;2011-04-29;SWITZERLAND;CHF;0.03494601361777194;0.02077023761809671
CHE;2011-05-31;SWITZERLAND;CHF;-0.004174970044294124;-0.0109159588814326
CHE;2011-06-30;SWITZERLAND;CHF;-0.05628056613016297;-0.05671625062568919
CHE;2011-07-29;SWITZERLAND;CHF;-0.07474279243834459;-0.07499415884205052
CHE;2011-08-31;SWITZERLAND;CHF;-0.05359159728414375;-0.05421130692835563
CHE;2011-09-30;SWITZERLAND;CHF;-0.01206735866623432;-0.01239449363669409
CHE;2011-10-31;SWITZERLAND;CHF;0.04404277863503325;0.04397746838761929
CHE;2011-11-30;SWITZERLAND;CHF;-0.01962733699761976;-0.01992295019739165
CHE;2011-12-30;SWITZERLAND;CHF;0.03476888279523971;0.03476888279523971
CHE;2012-01-31;SWITZERLAND;CHF;0.01552001775822065;0.01543157028611453
CHE;2012-02-29;SWITZERLAND;CHF;0.03572641405080224;0.02809684086847208
CHE;2012-03-30;SWITZERLAND;CHF;0.021706561404091;0.01939078455377419
CHE;2012-04-30;SWITZERLAND;CHF;-0.009363026894827042;-0.02717185462940652
CHE;2012-05-31;SWITZERLAND;CHF;-0.03489789906297169;-0.03939698231557376
CHE;2012-06-29;SWITZERLAND;CHF;0.02562489646691191;0.02541316461210474
CHE;2012-07-31;SWITZERLAND;CHF;0.04640357913162796;0.04595324843793902
CHE;2012-08-31;SWITZERLAND;CHF;-0.001145050421576643;-0.001377759054102201
CHE;2012-09-28;SWITZERLAND;CHF;0.0191927902756881;0.0187031028257334
CHE;2012-10-31;SWITZERLAND;CHF;0.01516088095683044;0.01512313112156671
CHE;2012-11-30;SWITZERLAND;CHF;0.02992051242259586;0.0299205124225963
CHE;2012-12-28;SWITZERLAND;CHF;0.001684124899746786;0.001684124899747008
CHE;2013-01-31;SWITZERLAND;CHF;0.07071937147226759;0.07063305942716447
CHE;2013-02-28;SWITZERLAND;CHF;0.03251796770346704;0.02621835856617616
CHE;2013-03-28;SWITZERLAND;CHF;0.0256353199302477;0.02336326461973393
CHE;2013-04-30;SWITZERLAND;CHF;0.02131764142636139;0.003095436358603543
CHE;2013-05-31;SWITZERLAND;CHF;0.004596145406764451;0.002012098949000896
CHE;2013-06-28;SWITZERLAND;CHF;-0.03345474213527178;-0.03355110888048729
CHE;2013-07-31;SWITZERLAND;CHF;0.0286813952457603;0.02861606942960626
CHE;2013-08-30;SWITZERLAND;CHF;-0.009471116605754393;-0.009846894187443112
CHE;2013-09-30;SWITZERLAND;CHF;0.03307105247235587;0.03255325839368095
CHE;2013-10-31;SWITZERLAND;CHF;0.02702635980395551;0.0269881851563234
CHE;2013-11-29;SWITZERLAND;CHF;0.004718034105428703;0.0045524208480201
CHE;2013-12-30;SWITZERLAND;CHF;-0.001563437255103328;-0.001563437255103328
CHE;2014-01-31;SWITZERLAND;CHF;0.001645136704095274;0.001591773338184943
CHE;2014-02-28;SWITZERLAND;CHF;0.03461262401238407;0.02848623533746419
CHE;2014-03-31;SWITZERLAND;CHF;0.00570990203195243;0.003243803080030805
CHE;2014-04-30;SWITZERLAND;CHF;0.01903900842324191;0.004643140628619147
CHE;2014-05-30;SWITZERLAND;CHF;0.0253323363738891;0.01860865791562638
CHE;2014-06-30;SWITZERLAND;CHF;-0.01437005746650533;-0.01451098260208594
CHE;2014-07-31;SWITZERLAND;CHF;-0.02398435944836974;-0.02404549108379095
CHE;2014-08-29;SWITZERLAND;CHF;0.03032033492957598;0.02987559360177183
CHE;2014-09-30;SWITZERLAND;CHF;0.007757579485364596;0.007090041228813515
CHE;2014-10-31;SWITZERLAND;CHF;-0.001555430346150466;-0.001591015365985049
CHE;2014-11-28;SWITZERLAND;CHF;0.03648781585806704;0.03625848870603909
CHE;2014-12-30;SWITZERLAND;CHF;-0.00901237820066858;-0.009012378200668358
CHE;2015-01-30;SWITZERLAND;CHF;-0.06448212667198272;-0.06453811976456736
CHE;2015-02-27;SWITZERLAND;CHF;0.08463760545304755;0.08432551679009248
CHE;2015-03-31;SWITZERLAND;CHF;0.0188984703985513;0.01108327080333238
CHE;2015-04-30;SWITZERLAND;CHF;0.007827285109187176;-0.006479532621041617
CHE;2015-05-29;SWITZERLAND;CHF;0.016971115608309;0.01129882093535861
CHE;2015-06-30;SWITZERLAND;CHF;-0.0464277994915413;-0.04701623139865552
CHE;2015-07-31;SWITZERLAND;CHF;0.0676018651041197;0.06725705080556343
CHE;2015-08-31;SWITZERLAND;CHF;-0.05631145896627032;-0.05654191087921356
CHE;2015-09-30;SWITZERLAND;CHF;-0.03158973277859456;-0.03245189822211381
CHE;2015-10-30;SWITZERLAND;CHF;0.05011642628438007;0.05007570174672993
CHE;2015-11-30;SWITZERLAND;CHF;0.0055992909930207;0.005599290993021588
CHE;2015-12-30;SWITZERLAND;CHF;-0.01697951500199468;-0.0169795150019949
CHE;2016-01-29;SWITZERLAND;CHF;-0.04501946033515658;-0.0450673467600311
CHE;2016-02-29;SWITZERLAND;CHF;-0.035448232726081;-0.0415172228214713
CHE;2016-03-31;SWITZERLAND;CHF;0.001320244996024122;-0.0007663851707530034
CHE;2016-04-29;SWITZERLAND;CHF;0.02589650852830605;0.01050396630883133
CHE;2016-05-31;SWITZERLAND;CHF;0.02969037414218434;0.0259310424589354
CHE;2016-06-30;SWITZERLAND;CHF;-0.01763890645548749;-0.0177801729993915
CHE;2016-07-29;SWITZERLAND;CHF;0.02363363207415325;0.02214136890720741
CHE;2016-08-31;SWITZERLAND;CHF;0.01424881328306693;0.0138943083742753
CHE;2016-09-30;SWITZERLAND;CHF;-0.002285620012951739;-0.003049874149411602
CHE;2016-10-31;SWITZERLAND;CHF;-0.02910590430095006;-0.02914417524900459
CHE;2016-11-30;SWITZERLAND;CHF;0.01279901423163388;0.01279901423163388
CHE;2016-12-30;SWITZERLAND;CHF;0.0371820199123285;0.03718201991232895
CHE;2017-01-31;SWITZERLAND;CHF;0.01063438510554215;0.01059436925413948
CHE;2017-02-28;SWITZERLAND;CHF;0.0297936836260988;0.02972951060162599
CHE;2017-03-31;SWITZERLAND;CHF;0.02821670856447267;0.01832056396587789
CHE;2017-04-28;SWITZERLAND;CHF;0.03767017982799525;0.02600664621022553
CHE;2017-05-31;SWITZERLAND;CHF;0.02433141732106336;0.01826374654639618
CHE;2017-06-30;SWITZERLAND;CHF;0.004140760263798615;0.00339306811979756
CHE;2017-07-31;SWITZERLAND;CHF;0.01617365637787338;0.01609898143157107
CHE;2017-08-31;SWITZERLAND;CHF;-0.01411466533815975;-0.01438611759916586
CHE;2017-09-29;SWITZERLAND;CHF;0.0298744644718083;0.02914012374760544
CHE;2017-10-30;SWITZERLAND;CHF;0.01872083938904101;0.01868078142600438
CHE;2017-11-30;SWITZERLAND;CHF;-0.0008475298586186897;-0.0008475298586189117
CHE;2017-12-29;SWITZERLAND;CHF;0.005984731261127196;0.005984731261127196
CHE;2018-01-31;SWITZERLAND;CHF;0.00901591683109948;0.009015916831099258
CHE;2018-02-28;SWITZERLAND;CHF;-0.04463183066118492;-0.04467947598984179
CHE;2018-03-29;SWITZERLAND;CHF;-0.01247471949781531;-0.01991091012146839
CHE;2018-04-30;SWITZERLAND;CHF;0.03422384402641288;0.02036953944195119
CHE;2018-05-31;SWITZERLAND;CHF;-0.0328412264280481;-0.03806758568102975
CHE;2018-06-29;SWITZERLAND;CHF;0.02278854900206606;0.02260013147317275
CHE;2018-07-31;SWITZERLAND;CHF;0.04576777058234893;0.04558117482421098
CHE;2018-08-31;SWITZERLAND;CHF;-0.01580614622932963;-0.01639161339074147
CHE;2018-09-28;SWITZERLAND;CHF;0.003349651171242085;0.002580208146006013
CHE;2018-10-31;SWITZERLAND;CHF;-0.02315616983772395;-0.02320096473450994
CHE;2018-11-30;SWITZERLAND;CHF;-0.008265446068380866;-0.008265446068380644
CHE;2018-12-28;SWITZERLAND;CHF;-0.04712001105805108;-0.04712001105805119
CHE;2019-01-31;SWITZERLAND;CHF;0.06988686202752947;0.0697805657415953
CHE;2019-02-28;SWITZERLAND;CHF;0.04069292530636925;0.04069292530636925
CHE;2019-03-29;SWITZERLAND;CHF;0.01398055951420529;0.007244617192658787
CHE;2019-04-30;SWITZERLAND;CHF;0.04322201635421763;0.03044018565556783
CHE;2019-05-31;SWITZERLAND;CHF;-0.02076101654389129;-0.0279407842295345
CHE;2019-06-28;SWITZERLAND;CHF;0.03168896066119054;0.03145907883788612
CHE;2019-07-31;SWITZERLAND;CHF;0.00827707473498318;0.008227116924162114
CHE;2019-08-30;SWITZERLAND;CHF;-0.00288250748031682;-0.003196830799464978
CHE;2019-09-30;SWITZERLAND;CHF;0.008050099611878636;0.007259406151912229
CHE;2019-10-31;SWITZERLAND;CHF;0.005700495176471421;0.005619963182113663
CHE;2019-11-29;SWITZERLAND;CHF;0.02407759821430777;0.02407759821430777
CHE;2019-12-30;SWITZERLAND;CHF;0.01176914181824129;0.01176914181824129
CHE;2020-01-31;SWITZERLAND;CHF;-0.0001033204314285774;-0.0001944246744145506
CHE;2020-02-28;SWITZERLAND;CHF;-0.07418873492253186;-0.07418873492253153
CHE;2020-03-31;SWITZERLAND;CHF;-0.06762701665786852;-0.07577851576677264
CHE;2020-04-30;SWITZERLAND;CHF;0.04549775867193606;0.03168740632326372
CHE;2020-05-29;SWITZERLAND;CHF;0.03190589282856471;0.02772281519101605
CHE;2020-06-30;SWITZERLAND;CHF;0.01953021354836526;0.01946085293297473
CHE;2020-07-31;SWITZERLAND;CHF;0.004164061684365006;0.003250217870855554
CHE;2020-08-31;SWITZERLAND;CHF;0.02431497152607554;0.02397987450200989
CHE;2020-09-30;SWITZERLAND;CHF;0.003823376994126049;0.003036657634297502
CHE;2020-10-30;SWITZERLAND;CHF;-0.05319475799450113;-0.05322389090919588
CHE;2020-11-30;SWITZERLAND;CHF;0.09002533643085786;0.08890479579587485
CHE;2020-12-30;SWITZERLAND;CHF;0.02275965974012029;0.02247907907247981
CHE;2021-01-29;SWITZERLAND;CHF;-0.009069419997007944;-0.009146960938917204
CHE;2021-02-26;SWITZERLAND;CHF;-0.000343273564176183;-0.000343273564176183
CHE;2021-03-31;SWITZERLAND;CHF;0.0684635135578453;0.05994019240491677
CHE;2021-04-30;SWITZERLAND;CHF;0.01629796075296475;0.004006403544183579
CHE;2021-05-31;SWITZERLAND;CHF;0.03290338281870731;0.02941822562988916
CHE;2021-06-30;SWITZERLAND;CHF;0.0375060154755642;0.03719115059938538
CHE;2021-07-30;SWITZERLAND;CHF;0.02039233180529609;0.02026708158220791
CHE;2021-08-31;SWITZERLAND;CHF;0.02290053457446972;0.02266676234977028
CHE;2021-09-30;SWITZERLAND;CHF;-0.05619668731542415;-0.05686534588162628
CHE;2021-10-29;SWITZERLAND;CHF;0.03559994107203535;0.03556747028058549
CHE;2021-11-30;SWITZERLAND;CHF;-0.009939528705508627;-0.009939528705508738
CHE;2021-12-30;SWITZERLAND;CHF;0.05994610868363415;0.05994610868363393
CHE;2022-01-31;SWITZERLAND;CHF;-0.05941780639773675;-0.05949792521547526
CHE;2022-02-28;SWITZERLAND;CHF;-0.0182234051268424;-0.01822340512684262
CHE;2022-03-31;SWITZERLAND;CHF;0.01926718259984961;0.01203538060323894
CHE;2022-04-29;SWITZERLAND;CHF;0.004170191804211409;-0.006826440610253171
CHE;2022-05-31;SWITZERLAND;CHF;-0.03615782866354211;-0.04014557408592045
CHE;2022-06-30;SWITZERLAND;CHF;-0.07799698163545232;-0.0783088671149732
CHE;2022-07-29;SWITZERLAND;CHF;0.04928342156029153;0.04919256378767956
CHE;2022-08-31;SWITZERLAND;CHF;-0.0312354388751761;-0.03149036431881569
CHE;2022-09-30;SWITZERLAND;CHF;-0.07132226615345183;-0.07249585761445054
CHE;2022-10-31;SWITZERLAND;CHF;0.04379169126185301;0.04376124326336406
CHE;2022-11-30;SWITZERLAND;CHF;0.0441750828810763;0.04417508288107652
CHE;2022-12-30;SWITZERLAND;CHF;-0.03085647571709005;-0.03092611361822706
CHE;2023-01-31;SWITZERLAND;CHF;0.05885067332640048;0.05876309327146712
CHE;2023-02-28;SWITZERLAND;CHF;-0.01491037034635756;-0.01491037034635778
CHE;2023-03-31;SWITZERLAND;CHF;0.02570289100999124;0.01858432194172788
CHE;2023-04-28;SWITZERLAND;CHF;0.03121683229910799;0.0224724860638581
CHE;2023-05-31;SWITZERLAND;CHF;-0.02290603466512697;-0.02698647466112158
CHE;2023-06-30;SWITZERLAND;CHF;0.006270295724440489;0.005920010676293996
CHE;2023-07-31;SWITZERLAND;CHF;0.003180021020011248;0.003101881705236842
CHE;2023-08-31;SWITZERLAND;CHF;-0.02422447679579287;-0.0245163510740577
CHE;2023-09-29;SWITZERLAND;CHF;-0.01447237559618009;-0.01583068202874016
CHE;2023-10-31;SWITZERLAND;CHF;-0.05196354687793026;-0.05879483881298209
CHE;2023-11-30;SWITZERLAND;CHF;0.04389201315807423;0.04389201315807445
CHE;2023-12-29;SWITZERLAND;CHF;0.02128041214596044;0.02120133430052862
CHE;2024-01-31;SWITZERLAND;CHF;0.01206667459509858;0.01196356248260866
CHE;2024-02-29;SWITZERLAND;CHF;0.01614465270433452;0.01614465270433452
CHE;2024-03-28;SWITZERLAND;CHF;0.03276386798306485;0.02548205289367478
CHE;2024-04-30;SWITZERLAND;CHF;-0.01925584163497784;-0.02391125845921238
CHE;2024-05-31;SWITZERLAND;CHF;0.05374610583194284;0.04970466397061668
CHE;2024-06-28;SWITZERLAND;CHF;-0.006396657378489823;-0.006675370188721552
CHE;2024-07-31;SWITZERLAND;CHF;0.01066280560187383;0.01057907615083553
CHE;2024-08-30;SWITZERLAND;CHF;0.004710811507836032;0.004487162611860773
CHE;2024-09-30;SWITZERLAND;CHF;-0.01149973181563391;-0.01242766125483519
CHE;2024-10-31;SWITZERLAND;CHF;-0.03130319304100604;-0.03132157820847137
CHE;2024-11-29;SWITZERLAND;CHF;3.18279529973875e-05;3.182795299760954e-05
CHE;2024-12-30;SWITZERLAND;CHF;-0.01096998827138507;-0.01104615286596944
DEU;2002-01-31;GERMANY;EUR;0.01227724489740489;0.01149093159417758
DEU;2002-02-28;GERMANY;EUR;-0.008807217494197328;-0.008816006940317145
DEU;2002-03-28;GERMANY;EUR;0.04932812497435912;0.04846952594242637
DEU;2002-04-30;GERMANY;EUR;-0.04503050927279895;-0.0470927763169241
DEU;2002-05-31;GERMANY;EUR;-0.02570275725082583;-0.03306846843071787
DEU;2002-06-28;GERMANY;EUR;-0.06868206430340273;-0.07246303851708435
DEU;2002-07-31;GERMANY;EUR;-0.1088935054266933;-0.1129515404641794
DEU;2002-08-30;GERMANY;EUR;-0.002896127521029301;-0.003387542887033801
DEU;2002-09-30;GERMANY;EUR;-0.2049060347087815;-0.205151894832621
DEU;2002-10-31;GERMANY;EUR;0.1037245988851792;0.1037245988851794
DEU;2002-11-29;GERMANY;EUR;0.02766204897936619;0.02760071195735003
DEU;2002-12-30;GERMANY;EUR;-0.09606701254445182;-0.09611800417299665
DEU;2003-01-31;GERMANY;EUR;-0.03336839414503268;-0.03483800021948802
DEU;2003-02-28;GERMANY;EUR;-0.05303907967940413;-0.05351693451523964
DEU;2003-03-31;GERMANY;EUR;-0.03705810891259143;-0.03728895290995282
DEU;2003-04-30;GERMANY;EUR;0.168037364399549;0.1602448918624295
DEU;2003-05-30;GERMANY;EUR;0.02277435815686979;0.01342739102260437
DEU;2003-06-30;GERMANY;EUR;0.06728761702509667;0.0608761066553638
DEU;2003-07-31;GERMANY;EUR;0.06126926522913645;0.06061535797805884
DEU;2003-08-29;GERMANY;EUR;0.01023912463370924;0.009728002717376727
DEU;2003-09-30;GERMANY;EUR;-0.04506047186013762;-0.04532955479642398
DEU;2003-10-31;GERMANY;EUR;0.09687500585832876;0.09437121266073079
DEU;2003-11-28;GERMANY;EUR;0.01622644503836579;0.01617917003141267
DEU;2003-12-30;GERMANY;EUR;0.03447016342219977;0.03441579206600776
DEU;2004-01-30;GERMANY;EUR;0.03699637714203452;0.03535264294499529
DEU;2004-02-27;GERMANY;EUR;-0.002518525644999992;-0.002538369160396625
DEU;2004-03-31;GERMANY;EUR;-0.03072577210131777;-0.03087906486952174
DEU;2004-04-30;GERMANY;EUR;0.0281226188282464;0.02111090400903026
DEU;2004-05-31;GERMANY;EUR;-0.01306700390227178;-0.01917090188249337
DEU;2004-06-30;GERMANY;EUR;0.02859297587774545;0.02571880171239926
DEU;2004-07-30;GERMANY;EUR;-0.03049072402642494;-0.03120196685062393
DEU;2004-08-31;GERMANY;EUR;-0.02567654700856503;-0.02605998450136582
DEU;2004-09-30;GERMANY;EUR;0.02392609946294044;0.02314273951356349
DEU;2004-10-29;GERMANY;EUR;0.01284279342504346;0.01284279342504369
DEU;2004-11-30;GERMANY;EUR;0.04076781925826523;0.04076286445967958
DEU;2004-12-30;GERMANY;EUR;0.02728570903468475;0.02714849472600145
DEU;2005-01-31;GERMANY;EUR;0.00928566989402313;0.006188754638438043
DEU;2005-02-28;GERMANY;EUR;0.02535432362596013;0.02531029122207773
DEU;2005-03-31;GERMANY;EUR;-0.00306811040787458;-0.003231370006729128
DEU;2005-04-29;GERMANY;EUR;-0.03022888883214503;-0.040589582632097
DEU;2005-05-31;GERMANY;EUR;0.05657733159918843;0.0485004838555847
DEU;2005-06-30;GERMANY;EUR;0.02973727913554125;0.02774907118744441
DEU;2005-07-28;GERMANY;EUR;0.06250589947182017;0.06185720650561977
DEU;2005-08-30;GERMANY;EUR;-0.008364462160313835;-0.008526270332978925
DEU;2005-09-29;GERMANY;EUR;0.03533405841387638;0.03521754769166763
DEU;2005-10-31;GERMANY;EUR;-0.02422998358780626;-0.02427632275421188
DEU;2005-11-30;GERMANY;EUR;0.04094722648486027;0.0408900210671197
DEU;2005-12-30;GERMANY;EUR;0.0372955345228656;0.0371104564219602
DEU;2006-01-31;GERMANY;EUR;0.05586618996569226;0.05420641637813617
DEU;2006-02-28;GERMANY;EUR;0.03256186396691918;0.03250472403509108
DEU;2006-03-31;GERMANY;EUR;0.03145447812753277;0.03129029698748198
DEU;2006-04-28;GERMANY;EUR;0.007991402316696705;0.004097047966231004
DEU;2006-05-31;GERMANY;EUR;-0.04955182293972371;-0.06407245057431066
DEU;2006-06-30;GERMANY;EUR;-0.006040433623052954;-0.008152738144252103
DEU;2006-07-31;GERMANY;EUR;0.003304528326623313;0.002750753494006331
DEU;2006-08-31;GERMANY;EUR;0.02743157963414311;0.02708002743202798
DEU;2006-09-29;GERMANY;EUR;0.03154202712093035;0.0314055418356507
DEU;2006-10-31;GERMANY;EUR;0.03586010583345889;0.03585785350994541
DEU;2006-11-30;GERMANY;EUR;0.005527999460878563;0.00550755394619995
DEU;2006-12-29;GERMANY;EUR;0.04767575886547992;0.04764785793385462
DEU;2007-01-31;GERMANY;EUR;0.03414502965609389;0.03257490701822419
DEU;2007-02-28;GERMANY;EUR;-0.006850511201826337;-0.007007565273118299
DEU;2007-03-30;GERMANY;EUR;0.03349290265872717;0.03324310760545202
DEU;2007-04-30;GERMANY;EUR;0.0537072983490241;0.04681606656170034
DEU;2007-05-31;GERMANY;EUR;0.05122017341944463;0.03517599717192832
DEU;2007-06-29;GERMANY;EUR;0.006595447204866378;0.005668497576534204
DEU;2007-07-31;GERMANY;EUR;-0.03832445271918072;-0.03917358442871821
DEU;2007-08-31;GERMANY;EUR;-0.003736127936040501;-0.004265647956884444
DEU;2007-09-28;GERMANY;EUR;0.02070066289455186;0.02064001510141944
DEU;2007-10-31;GERMANY;EUR;0.02598954348246774;0.0259855835990026
DEU;2007-11-30;GERMANY;EUR;-0.0237011785053427;-0.02371001500289049
DEU;2007-12-28;GERMANY;EUR;0.01396479911915827;0.01395588460277231
DEU;2008-01-31;GERMANY;EUR;-0.1259735932816214;-0.12758690535131
DEU;2008-02-29;GERMANY;EUR;-0.00316510188507102;-0.003262021103028867
DEU;2008-03-31;GERMANY;EUR;-0.02621587116529767;-0.02671057705300639
DEU;2008-04-30;GERMANY;EUR;0.05304950804320097;0.04385295487042518
DEU;2008-05-30;GERMANY;EUR;0.0221492828342309;0.005896677879993373
DEU;2008-06-30;GERMANY;EUR;-0.0818622223416765;-0.08341786853468647
DEU;2008-07-31;GERMANY;EUR;-0.007464798865443489;-0.00878638886552685
DEU;2008-08-29;GERMANY;EUR;-0.003865107522831646;-0.00407943338633765
DEU;2008-09-30;GERMANY;EUR;-0.08621236722423098;-0.08631131787480406
DEU;2008-10-31;GERMANY;EUR;-0.2327256413785735;-0.2327275634877159
DEU;2008-11-28;GERMANY;EUR;-0.04678537710483821;-0.04680084797439821
DEU;2008-12-30;GERMANY;EUR;0.04026055610124679;0.04021090193059007
DEU;2009-01-30;GERMANY;EUR;-0.09211999037456642;-0.0951513615438131
DEU;2009-02-27;GERMANY;EUR;-0.0987365302611053;-0.09887984401741456
DEU;2009-03-31;GERMANY;EUR;0.04031704804134439;0.03994608797132071
DEU;2009-04-30;GERMANY;EUR;0.156294807980722;0.1423765601774569
DEU;2009-05-29;GERMANY;EUR;0.04100252535799243;0.02069721980138794
DEU;2009-06-30;GERMANY;EUR;-0.02216966631725925;-0.02321275720187599
DEU;2009-07-31;GERMANY;EUR;0.08519277058588592;0.08437075741617672
DEU;2009-08-31;GERMANY;EUR;-0.001240755155240247;-0.00145573446660896
DEU;2009-09-30;GERMANY;EUR;0.03344782651565903;0.03333665567813182
DEU;2009-10-30;GERMANY;EUR;-0.03849549944148267;-0.03850954378046978
DEU;2009-11-30;GERMANY;EUR;0.03068731396477875;0.03067150091053739
DEU;2009-12-30;GERMANY;EUR;0.04832201729007002;0.0483072994019158
DEU;2010-01-29;GERMANY;EUR;-0.04113352346609711;-0.04301629284261799
DEU;2010-02-26;GERMANY;EUR;-0.005374318025172298;-0.005433978323793331
DEU;2010-03-31;GERMANY;EUR;0.08629872867066424;0.08597585450198886
DEU;2010-04-30;GERMANY;EUR;0.003723920482454401;-0.003891180623738499
DEU;2010-05-31;GERMANY;EUR;-0.02860315520634693;-0.04282585359744118
DEU;2010-06-30;GERMANY;EUR;0.004466152666897871;0.002491905401917016
DEU;2010-07-30;GERMANY;EUR;0.03065069859619984;0.03002578664691047
DEU;2010-08-31;GERMANY;EUR;-0.02917718181788853;-0.02922307466414475
DEU;2010-09-30;GERMANY;EUR;0.05558177523814933;0.05547350095705172
