date,France,Australia,Germany,Japan,Switzerland,Britain,USA
06-2005,0.02244647656899179,0.02581097862805981,0.020079521026001856,0.0006987178231467883,-0.0005686148513589506,-0.006152071944388937,0.011529
07-2005,0.0731003583685843,0.01670363086520177,0.08491902948310193,0.028731751964421237,0.08036512647995431,0.05972314183441685,0.043358
08-2005,-0.020391749017636296,0.023151285194536575,-0.013284329407830753,0.04702706040179483,-0.012431965809003187,0.015252526610562311,-0.005958
09-2005,0.024134918187306953,0.03409389469504531,0.017393007213635903,0.08699486297865122,0.043694065834315676,0.007605322808452941,0.0106
10-2005,-0.05688979492031787,-0.05865657982475081,-0.04314151360145113,-0.006837326428301038,-0.012881072895847168,-0.04055158891436261,-0.020866
11-2005,0.037562041535441404,0.04783520920371398,0.04730469533776627,0.06282007708742832,0.054051696524249015,0.03638769850936785,0.040326
12-2005,0.055727393103254697,0.03906766051571586,0.06047092585989944,0.10652268743780624,0.051551201998333296,0.055081425897894665,0.003458
01-2006,0.02996418837666659,0.024065121471049666,0.03967032064904874,0.011787648369058212,0.01228618884734023,0.00868243359993226,0.040072
02-2006,0.021031396669933367,-0.01132128884550998,0.04017203515863543,-0.028317779244570906,0.021855884060819397,0.019252900087088465,-0.001639
03-2006,0.06341331918356419,0.057858860244096144,0.05246431743092872,0.049212714019780224,0.04464138701117526,0.049365168023755235,0.019065
04-2006,0.04212086782987634,0.06525226097553061,0.0485640212969336,0.03781046388445719,0.07144610628619907,0.06546412002291935,0.013
05-2006,-0.046842578729985984,-0.07376828189993312,-0.05744306651835529,-0.1022051862034622,-0.06561020666935036,-0.05951464306479737,-0.031032
06-2006,0.013293328745162647,0.035802211204975176,-0.004470321362762375,-0.007516655025506136,-0.007643373821517696,0.020470989074954593,-0.000391
07-2006,0.02003396595283924,0.001247394435814897,0.013510843613598666,-0.016623955231636622,0.03446258949051595,0.040709858768938956,-0.001912
08-2006,0.025143709058805808,0.022122329744346247,0.020373501647585446,0.029779848101005424,0.018036870323084875,0.0020306951028961073,0.025042
09-2006,0.00841009442016838,0.012698023063588249,0.023028278272659852,-0.021198321465613623,0.030706235557396155,0.013717129169002806,0.019425
10-2006,0.0434131976794363,0.07101023941072415,0.058109300466165914,0.016990993916401465,0.043490639335784564,0.04836738303885513,0.037153
11-2006,0.030525125785809237,0.04177094277765736,0.030260492929927274,-0.008713107720850655,0.01746126431283046,0.024261497307039415,0.023737
12-2006,0.027909265801824512,0.033748243661225974,0.030855822411145706,0.020609061732638212,0.018800646402378662,0.0317664679895211,0.010857
01-2007,0.017635741572094688,0.019700467996179416,0.04106957499435926,0.02380782287866401,0.044919585781198146,-0.001580298816847292,0.019387
02-2007,0.0022167978717857473,0.03056390275613019,0.005753679558150537,0.0442369449522535,-0.0162978893520771,-0.007538607219680915,-0.014006
03-2007,0.052699270745850235,0.07920442864036925,0.05432504859032017,-0.029107993423691192,0.03774026308696321,0.05369821571374378,0.012954
04-2007,0.0472478546350541,0.028043773375988845,0.054097184865100845,-0.02471564871375298,0.0521519688332599,0.021458220796848337,0.039834
05-2007,0.035733496743479476,0.05007495002530815,0.04367701934179369,0.011731461566139467,0.0027910185144435218,0.02698202590981813,0.038953
06-2007,0.02801930068045899,0.030924181081985358,0.029470911879442285,0.021202764826299125,-0.0015486709913890007,0.01275257209448144,-0.014747
07-2007,-0.053145240469070876,-0.061240863337216345,-0.04533068576071375,-0.0014963879603198116,-0.03130810739538592,-0.04648966963275625,-0.03179
08-2007,0.0027205723728538356,0.03361211486825977,0.0170285087633697,-0.04089322673653195,0.008167123241932694,0.001869277156812954,0.011593
09-2007,0.026404627336530595,0.12099754617634728,0.04440205140029874,0.00240932673892158,0.014158130972213856,0.026737167171530407,0.040822
10-2007,0.06054327664070103,0.029032815111084354,0.05842791168081751,0.051475702738303486,0.06758914448429865,0.05652567574445744,0.02591
11-2007,-0.036486344927968206,-0.06205401952129452,-0.031946159358392956,-0.06605751815414451,-0.053148108661209115,-0.06773515629828353,-0.049362
12-2007,0.00037452132459536713,-0.009312730416735415,0.025734841776699158,0.008623795385289013,0.010548696546200054,-0.022996373689202043,-0.004405
01-2008,-0.13472387780750494,-0.08241695873161803,-0.12413391249616057,-0.08596581838256545,-0.09839925297725949,-0.09084656507805522,-0.062218
02-2008,0.03171042743916552,0.006989966586347984,0.04823345882130892,0.04762203121685693,0.06208619096528456,0.02520111264850078,-0.021697
03-2008,-0.004143033393285034,-0.03141532912172351,-0.01153381664549602,-0.08870258178750423,-0.03671948501348343,-0.026348979629144176,-0.010444
04-2008,0.055986664836847666,0.06897121102062509,0.03968084601396149,0.08872786661026622,0.036814727224395716,0.044153506992828495,0.051199
05-2008,0.022578277500394428,0.02887893202419134,0.02267501218119472,0.012933686117647891,0.019150971680865325,-0.003946986817679132,0.023935
06-2008,-0.10032169199615282,-0.06585738205218827,-0.07023947833713406,-0.05972330222330546,-0.08076153738660397,-0.06254820647771808,-0.078436
07-2008,-0.07015166911834592,-0.1310240457432169,-0.058102421919709824,-0.035775878521666304,-0.041034523252225785,-0.08412721820653479,-0.013413
08-2008,-0.0159232085164569,-0.03436861027300275,-0.04469631374740568,-0.008895050463887944,-0.0004585824375473724,0.0015996669163862443,0.010597
09-2008,-0.16185337700136282,-0.23905205147529607,-0.15476873961767168,-0.06817878060289628,-0.11435657583700787,-0.17728942514878876,-0.098172
10-2008,-0.16329809171750642,-0.1769605831483414,-0.26291689836639076,-0.1736943375078951,-0.14704053682360807,-0.19639872385121415,-0.184833
11-2008,0.004036813307944698,-0.04453786026919648,0.01058402149533344,0.031347025985445365,-0.012597739759393822,-0.054091910054486214,-0.084681
12-2008,-0.027807523306859983,0.009116359564964371,0.019703264377537888,0.044607774874468875,-0.028464582822759654,0.007727462841173205,0.022232
01-2009,-0.0977844908273926,-0.0855158768937021,-0.12276196895373948,-0.10523586910123928,-0.07691581313133489,-0.060391627512282664,-0.077471
02-2009,-0.07564598036382764,-0.025288206400318147,-0.08091831834863061,-0.09233970264667479,-0.08763859114421424,-0.07885134833206664,-0.100166
03-2009,0.0459494078410112,0.15827446338485274,0.05219499747875145,0.017587037059849875,0.029317175259408135,0.05733550926683262,0.086803
04-2009,0.17320847625870872,0.13354362389471652,0.1954541215020027,0.10178744515721161,0.15717396531063232,0.14674118169756434,0.109466
05-2009,0.07602877966195276,0.06819574350437985,0.06907587500856693,0.07139524503324601,0.057912950716785705,0.10613474182051785,0.067787
06-2009,-0.023126576178098435,0.04453191804612211,-0.016727196927559418,0.06446535072051618,0.010996958793080491,-0.02501832803516002,-0.003019
07-2009,0.09242148262153127,0.11689231463768857,0.09859211362320819,0.018079847330533694,0.09427426210328926,0.0972614306564561,0.081779
08-2009,0.09963871693550419,0.1034473523715056,0.020392260872870605,0.056782216730091095,0.0786846134715029,0.06718907963139187,0.03151
09-2009,0.06755181742036842,0.11755155377028226,0.050890582283950714,-0.03412898454705493,0.046094773573216896,0.03468325284217988,0.045281
